biosequence_name	biosequence_accession	biosequence_gene_name	is_covering	pct_coverage	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	n_distinct_synpeptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
A0A0H2YZK2	A0A0H2YZK2		C		marginally distinguished	  1.000	  0.000	10219		73									P39173	3227	7				strain/isolate=APEC UPTR A0A0H2YZK2_ECOK1 Putative glucose-6-phosphate 1-epimerase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yeaD PE=3 SV=1	Escherichia coli
B7USG0	B7USG0	yeaD	C		marginally distinguished	  1.000	  0.000	8394		66									P39173	3227	7				strain/isolate=E2348-69 UPTR B7USG0_ECO27 Putative glucose-6-phosphate 1-epimerase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=yeaD PE=3 SV=1	Escherichia coli
ECFI4_01580	ECFI4_01580		C		marginally distinguished	  1.000	  0.000	10951		70									P39173	3227	7				strain/isolate=ST73 D-hexose-6-phosphate mutarotase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_02400 PE=4 SV=1	Escherichia coli
UPI00005EF73F	UPI00005EF73F			98.64													identical	ECFI4_01580	P39173	3227	7				"strain/isolate=ATCC_25922,NC101 status=active"	Escherichia coli
A0A0H2YXI4	A0A0H2YXI4		C		marginally distinguished	  1.000	  0.000	9767		51									P39177	3228	4				strain/isolate=APEC UPTR A0A0H2YXI4_ECOK1 Universal stress protein UspG OS=Escherichia coli O1:K1 / APEC OX=405955 GN=uspG PE=3 SV=1	Escherichia coli
B7UKQ1	B7UKQ1	uspG	C		marginally distinguished	  1.000	  0.000	9704		49									P39177	3228	4				strain/isolate=E2348-69 UPTR B7UKQ1_ECO27 Universal stress protein UP12 OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=uspG PE=3 SV=1	Escherichia coli
ECFI20_00591	ECFI20_00591			93.66													identical	B7UKQ1	P39177	3228	4				strain/isolate=ST131 Universal stress protein UspG OS=Escherichia coli (strain K12) OX=83333 GN=uspG PE=4 SV=1	Escherichia coli
ECFI4_00549	ECFI4_00549			93.66													identical	B7UKQ1	P39177	3228	4				strain/isolate=ST73 Universal stress protein UspG OS=Escherichia coli (strain K12) OX=83333 GN=uspG PE=4 SV=1	Escherichia coli
UPI000021FCB1	UPI000021FCB1			93.66													identical	B7UKQ1	P39177	3228	4				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
UPI0001B88FBC	UPI0001B88FBC		C		marginally distinguished	  0.999	  0.000	1556		33									P39265	3238	8				strain/isolate=DH5 status=active	Escherichia coli
UPI0001E17E8A	UPI0001E17E8A		C		marginally distinguished	  1.000	  0.000	1289		31									P39265	3238	8				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2Z4W0	A0A0H2Z4W0		C		marginally distinguished	  1.000	  0.000	268		8									P39274	3241	2				strain/isolate=APEC UPTR A0A0H2Z4W0_ECOK1 Acyltransferase with acyl-CoA N-acyltransferase domain OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yjdJ PE=4 SV=1	Escherichia coli
B7UPU9	B7UPU9	yjdJ		73.33													identical	A0A0H2Z4W0	P39274	3241	2				strain/isolate=E2348-69 UPTR B7UPU9_ECO27 Predicted acyltransferase with acyl-CoAN-acyltransferase domain OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=yjdJ PE=4 SV=1	Escherichia coli
D6IH68	D6IH68	ECDG_02549		73.33													identical	A0A0H2Z4W0	P39274	3241	2				strain/isolate=B185 UPTR D6IH68_ECOLX YjdJ protein OS=Escherichia coli B185 OX=550676 GN=ECDG_02549 PE=4 SV=1	Escherichia coli
ECFI19_04100	ECFI19_04100			73.33													identical	A0A0H2Z4W0	P39274	3241	2				strain/isolate=ST1421 N-acetyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_09680 PE=4 SV=1	Escherichia coli
ECFI20_03999	ECFI20_03999			73.33													identical	A0A0H2Z4W0	P39274	3241	2				strain/isolate=ST131 N-acetyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_09680 PE=4 SV=1	Escherichia coli
ECFI4_03795	ECFI4_03795			73.33													identical	A0A0H2Z4W0	P39274	3241	2				strain/isolate=ST73 N-acetyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_09680 PE=4 SV=1	Escherichia coli
UPI00000D0312	UPI00000D0312			73.33													identical	A0A0H2Z4W0	P39274	3241	2				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
D6IH87	D6IH87	ECDG_02568	C		marginally distinguished	  1.000	  0.000	425		20									P39280	3244	8				"strain/isolate=B185 UPTR D6IH87_ECOLX L-lysine 2,3-aminomutase OS=Escherichia coli B185 OX=550676 GN=ECDG_02568 PE=3 SV=1"	Escherichia coli
D6IHA0	D6IHA0	ECDG_02581	C		marginally distinguished	  1.000	  0.000	1172		46									P39285	3246	7				strain/isolate=B185 UPTR D6IHA0_ECOLX Miniconductance mechanosensitive channel MscM OS=Escherichia coli B185 OX=550676 GN=ECDG_02581 PE=3 SV=1	Escherichia coli
ECFI20_04032	ECFI20_04032		C		marginally distinguished	  1.000	  0.000	1143		48									P39285	3246	7				strain/isolate=ST131 Miniconductance mechanosensitive channel MscM OS=Escherichia coli (strain K12) OX=83333 GN=mscM PE=4 SV=1	Escherichia coli
ECFI4_03860	ECFI4_03860		C		marginally distinguished	  1.000	  0.000	318		11									P39298	3251	8				strain/isolate=ST73 Esterase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_21560 PE=4 SV=1	Escherichia coli
UPI00000DF415	UPI00000DF415			52.21													identical	ECFI4_03860	P39298	3251	8				strain/isolate=ATCC_25922 status=active	Escherichia coli
B7UQK1	B7UQK1	ulaG	C		marginally distinguished	  1.000	  0.000	99		14									P39300	3252	7				strain/isolate=E2348-69 UPSP ULAG_ECO27 Probable L-ascorbate-6-phosphate lactonase UlaG OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ulaG PE=3 SV=1	Escherichia coli
A0A0H2Z682	A0A0H2Z682			44.66													indistinguishable	B7UQK1	P39300	3252	7				strain/isolate=APEC UPTR A0A0H2Z682_ECOK1 Probable L-ascorbate-6-phosphate lactonase UlaG OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ulaG PE=2 SV=1	Escherichia coli
ECFI4_03862	ECFI4_03862			44.92													indistinguishable	B7UQK1	P39300	3252	7				strain/isolate=ST73 L-ascorbate 6-phosphate lactonase OS=Escherichia coli (strain K12) OX=83333 GN=ulaG PE=3 SV=1	Escherichia coli
UPI00006E231C	UPI00006E231C			44.92													identical	ECFI4_03862	P39300	3252	7				"strain/isolate=ATCC_25922,NC101 status=active"	Escherichia coli
A0A140NGG0	A0A140NGG0		C		marginally distinguished	  1.000	  0.000	109		12									P39309	3256	6				"strain/isolate=BL21 UPTR A0A140NGG0_ECOBD Transcriptional regulator, TetR family OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3824 PE=4 SV=1"	Escherichia coli
ECFI20_04081	ECFI20_04081		C		marginally distinguished	  1.000	  0.000	27		8									P39309	3256	6				strain/isolate=ST131 predicted transcriptional regulator	Escherichia coli
ECFI4_03875	ECFI4_03875			55.97													identical	ECFI20_04081	P39309	3256	6				strain/isolate=ST73 predicted transcriptional regulator	Escherichia coli
A0A0H2Z2A3	A0A0H2Z2A3		C		marginally distinguished	  0.999	  0.000	7		2									P39321	3260	57				"strain/isolate=APEC UPTR A0A0H2Z2A3_ECOK1 ABC-type sugar transport system, ATP-binding component YphE OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yphE PE=4 SV=1"	Escherichia coli
A0A0H2Z488	A0A0H2Z488		C		marginally distinguished	  1.000	  0.000	4254		52									P39321	3260	57				strain/isolate=APEC UPTR A0A0H2Z488_ECOK1 Fused D-ribose transporter subunits of ABC superfamily: ATP-binding component OS=Escherichia coli O1:K1 / APEC OX=405955 GN=rbsA PE=4 SV=1	Escherichia coli
A0A140N5T4	A0A140N5T4		C		marginally distinguished	  0.999	  0.000	70		4									P39321	3260	57				strain/isolate=BL21 UPTR A0A140N5T4_ECOBD ABC transporter related OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0921 PE=4 SV=1	Escherichia coli
P77509	P77509	yphE	C		marginally distinguished	  0.997	  0.000	6		2									P39321	3260	57				strain/isolate=K-12 UPSP YPHE_ECOLI Uncharacterized ABC transporter ATP-binding protein YphE OS=Escherichia coli (strain K12) OX=83333 GN=yphE PE=3 SV=1	Escherichia coli
UPI0001E17C7B	UPI0001E17C7B		C		marginally distinguished	  1.000	  0.000	2930		104									P39321	3260	57				strain/isolate=NC101 status=active	Escherichia coli
UPI00000DEE9E	UPI00000DEE9E			4.77													identical	ECFI4_02297	P39321	3260	57				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A140N7K0	A0A140N7K0			4.77													indistinguishable	P77509	P39321	3260	57				strain/isolate=BL21 UPTR A0A140N7K0_ECOBD ABC transporter related OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1137 PE=4 SV=1	Escherichia coli
B7UGY7	B7UGY7	yphE		4.77													indistinguishable	P77509	P39321	3260	57				strain/isolate=E2348-69 UPTR B7UGY7_ECO27 Fused predicted sugar transporter subunits of ABC superfamily: ATP-binding components OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=yphE PE=4 SV=1	Escherichia coli
D6I9Y3	D6I9Y3	ECDG_02382		4.77													indistinguishable	P77509	P39321	3260	57				strain/isolate=B185 UPTR D6I9Y3_ECOLX Sugar ABC transport system OS=Escherichia coli B185 OX=550676 GN=ECDG_02382 PE=4 SV=1	Escherichia coli
ECFI19_02483	ECFI19_02483			4.77													indistinguishable	P77509	P39321	3260	57				strain/isolate=ST1421 Sugar ABC transporter ATP-binding protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_08130 PE=4 SV=1	Escherichia coli
ECFI20_02449	ECFI20_02449			4.73													indistinguishable	P77509	P39321	3260	57				strain/isolate=ST131 Sugar ABC transporter ATP-binding protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_08130 PE=4 SV=1	Escherichia coli
ECFI4_02297	ECFI4_02297			4.77													indistinguishable	P77509	P39321	3260	57				strain/isolate=ST73 Sugar ABC transporter ATP-binding protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_08130 PE=4 SV=1	Escherichia coli
UPI000191E634	UPI000191E634			4.77													indistinguishable	P77509	P39321	3260	57				strain/isolate=NC101 status=active	Escherichia coli
ECFI10_02506	ECFI10_02506			4.77													identical	P77509	P39321	3260	57				strain/isolate=ST93 Sugar ABC transporter ATP-binding protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_08130 PE=4 SV=1	Escherichia coli
UPI000013BDE5	UPI000013BDE5			4.77													identical	P77509	P39321	3260	57				"strain/isolate=K-12_MC4100,DH5,K-12_W3110,BW25113,K-12_NCM3722 status=active"	Escherichia coli
A0A0H2Z6A6	A0A0H2Z6A6		C		marginally distinguished	  1.000	  0.000	3899		48									P39325	3261	7				strain/isolate=APEC UPTR A0A0H2Z6A6_ECOK1 ABC transporter periplasmic binding protein YtfQ OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ytfQ PE=3 SV=1	Escherichia coli
ECFI10_04228	ECFI10_04228		C		marginally distinguished	  1.000	  0.000	886		10									P39337	3267	10				strain/isolate=ST93 GNAT family N-acetyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_16120 PE=4 SV=1	Escherichia coli
ECFI19_04234	ECFI19_04234		C		marginally distinguished	  1.000	  0.000	1372		10									P39337	3267	10				strain/isolate=ST1421 GNAT family N-acetyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_16120 PE=4 SV=1	Escherichia coli
ECFI20_04135	ECFI20_04135		C		marginally distinguished	  1.000	  0.000	3738		51									P39342	3268	11				strain/isolate=ST131 DUF853 domain-containing protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_16155 PE=4 SV=1	Escherichia coli
A0A0H2Z671	A0A0H2Z671		C		marginally distinguished	  1.000	  0.000	174		18									P39346	3270	3				strain/isolate=APEC UPTR A0A0H2Z671_ECOK1 L-idonate 5-dehydrogenase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=idnD PE=4 SV=1	Escherichia coli
ECFI4_03930	ECFI4_03930			60.35													identical	A0A0H2Z671	P39346	3270	3				strain/isolate=ST73 L-idonate 5-dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_16175 PE=4 SV=1	Escherichia coli
A0A0H2Z2I2	A0A0H2Z2I2		C		marginally distinguished	  1.000	  0.000	186		30									P39347	3271	11				strain/isolate=APEC UPTR A0A0H2Z2I2_ECOK1 P4-like integrase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3534 PE=3 SV=1	Escherichia coli
UPI0001E17796	UPI0001E17796		C		marginally distinguished	  1.000	  0.000	175		28									P39347	3271	11				strain/isolate=NC101 status=active	Escherichia coli
UPI00019AF97F	UPI00019AF97F		C		marginally distinguished	  1.000	  0.000	69		9									P39367	3285	2				strain/isolate=ATCC_25922 status=active	Escherichia coli
B7UQU9	B7UQU9	yjhT	C		marginally distinguished	  1.000	  0.000	890		37									P39371	3289	9				strain/isolate=E2348-69 UPTR B7UQU9_ECO27 N-acetylneuraminate epimerase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=yjhT PE=3 SV=1	Escherichia coli
ECFI20_04145	ECFI20_04145		C		marginally distinguished	  1.000	  0.000	782		34									P39371	3289	9				strain/isolate=ST131 N-acetylneuraminate epimerase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_12750 PE=3 SV=1	Escherichia coli
ECFI4_03970	ECFI4_03970		C		marginally distinguished	  1.000	  0.000	5104		53									P39377	3293	7				strain/isolate=ST73 Beta-aspartyl-peptidase OS=Escherichia coli (strain K12) OX=83333 GN=iadA PE=4 SV=1	Escherichia coli
A0A0H2Z6A4	A0A0H2Z6A4		C		marginally distinguished	  1.000	  0.000	928		36									P39384	3298	8				strain/isolate=APEC UPTR A0A0H2Z6A4_ECOK1 2-hydroxyglutaryl-CoA dehydratase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yjiM PE=3 SV=1	Escherichia coli
B7UQY8	B7UQY8	mdoB	C		marginally distinguished	  1.000	  0.000	2350		49									P39401	3308	10				strain/isolate=E2348-69 UPSP OPGB_ECO27 Phosphoglycerol transferase I OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=mdoB PE=3 SV=1	Escherichia coli
UPI0002185722	UPI0002185722		C		marginally distinguished	  1.000	  0.000	2213		50									P39401	3308	10				strain/isolate=ATCC_25922 status=active	Escherichia coli
ECFI10_04297	ECFI10_04297		C		marginally distinguished	  1.000	  0.000	138		11									P39405	3310	9				strain/isolate=ST93 Siderophore-iron reductase FhuF OS=Escherichia coli (strain K12) OX=83333 GN=fhuF PE=4 SV=1	Escherichia coli
ECFI19_04308	ECFI19_04308			47.71													identical	ECFI10_04297	P39405	3310	9				strain/isolate=ST1421 Siderophore-iron reductase FhuF OS=Escherichia coli (strain K12) OX=83333 GN=fhuF PE=4 SV=1	Escherichia coli
ECFI10_04302	ECFI10_04302		C		marginally distinguished	  1.000	  0.000	7297		41									P39406	3311	7				strain/isolate=ST93 16S rRNA (Guanine(1207)-N(2))-methyltransferase RsmC OS=Escherichia coli (strain K12) OX=83333 GN=rsmC PE=3 SV=1	Escherichia coli
ECFI20_04196	ECFI20_04196		C		marginally distinguished	  1.000	  0.000	6767		41									P39406	3311	7				strain/isolate=ST131 16S rRNA (Guanine(1207)-N(2))-methyltransferase RsmC OS=Escherichia coli (strain K12) OX=83333 GN=rsmC PE=3 SV=1	Escherichia coli
ECFI19_04313	ECFI19_04313			90.09													identical	ECFI10_04302	P39406	3311	7				strain/isolate=ST1421 16S rRNA (Guanine(1207)-N(2))-methyltransferase RsmC OS=Escherichia coli (strain K12) OX=83333 GN=rsmC PE=3 SV=1	Escherichia coli
UPI00005F28D6	UPI00005F28D6			90.09													identical	ECFI10_04302	P39406	3311	7				strain/isolate=ATCC_25922 status=active	Escherichia coli
D6IHT6	D6IHT6	ECDG_02771	C		marginally distinguished	  1.000	  0.000	125		10									P39408	3313	10				strain/isolate=B185 UPTR D6IHT6_ECOLX Mg-dependent DNase OS=Escherichia coli B185 OX=550676 GN=ECDG_02771 PE=4 SV=1	Escherichia coli
B7UR07	B7UR07	yjjW	C		marginally distinguished	  1.000	  0.000	33		5									P39409	3314	10				strain/isolate=E2348-69 UPTR B7UR07_ECO27 Predicted pyruvate formate lyase activating enzyme OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=yjjW PE=3 SV=1	Escherichia coli
A0A0H2Z6B7	A0A0H2Z6B7		C		marginally distinguished	  1.000	  0.000	159		7									P39410	3315	3				strain/isolate=APEC UPTR A0A0H2Z6B7_ECOK1 Predicted DNA-binding transcriptional regulator OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yjjJ PE=3 SV=1	Escherichia coli
ECFI4_04024	ECFI4_04024			21.44													identical	A0A0H2Z6B7	P39410	3315	3				strain/isolate=ST73 predicted DNA-binding transcriptional regulator	Escherichia coli
UPI0000D50F52	UPI0000D50F52			21.44													identical	A0A0H2Z6B7	P39410	3315	3				strain/isolate=NC101 status=active	Escherichia coli
A0A140NC47	A0A140NC47		C		marginally distinguished	  1.000	  0.000	1481		15									P39411	3316	10				strain/isolate=BL21 UPTR A0A140NC47_ECOBD Inosine/xanthosine triphosphatase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3626 PE=3 SV=1	Escherichia coli
B7UR24	B7UR24	yjjX	C		marginally distinguished	  1.000	  0.000	1425		12									P39411	3316	10				strain/isolate=E2348-69 UPSP NCPP_ECO27 Inosine/xanthosine triphosphatase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=yjjX PE=3 SV=1	Escherichia coli
UPI00016DBD9A	UPI00016DBD9A			78.61													identical	A0A140NC47	P39411	3316	10				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2Z6I7	A0A0H2Z6I7			71.35													indistinguishable	B7UR24	P39411	3316	10				strain/isolate=APEC UPTR A0A0H2Z6I7_ECOK1 Inosine/xanthosine triphosphatase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yjjX PE=3 SV=1	Escherichia coli
ECFI20_02548	ECFI20_02548		C		marginally distinguished	  1.000	  0.000	1535		43									P39452	3318	8				strain/isolate=ST131 Class 1b ribonucleoside-diphosphate reductase subunit alpha OS=Escherichia coli (strain K12)OX=83333 GN=nrdE PE=4 SV=1	Escherichia coli
ECFI10_03047	ECFI10_03047		C		marginally distinguished	  1.000	  0.000	1209		31									P39829	3320	14				strain/isolate=ST93 Galactarate dehydratase OS=Escherichia coli (strain K12) OX=83333 GN=garD PE=3 SV=1	Escherichia coli
A0A0H2YWE8	A0A0H2YWE8		C		marginally distinguished	  1.000	  0.000	1643		17									P39830	3321	6				strain/isolate=APEC UPTR A0A0H2YWE8_ECOK1 Predicted transporter with NAD(P)-binding Rossmann-fold domain OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ybaL PE=3 SV=1	Escherichia coli
ECFI20_00458	ECFI20_00458			36.74													identical	A0A0H2YWE8	P39830	3321	6				strain/isolate=ST131 Kef family K(+) transporter OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_19515 PE=4 SV=1	Escherichia coli
ECFI4_00441	ECFI4_00441			36.74													identical	A0A0H2YWE8	P39830	3321	6				strain/isolate=ST73 Kef family K(+) transporter OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_19515 PE=4 SV=1	Escherichia coli
UPI00000DE821	UPI00000DE821			36.74													identical	A0A0H2YWE8	P39830	3321	6				strain/isolate=ATCC_25922 status=active	Escherichia coli
B7URR4	B7URR4	ydfG	C		marginally distinguished	  1.000	  0.000	8507		55									P39831	3322	4				strain/isolate=E2348-69 UPTR B7URR4_ECO27 NADP-dependent 3-hydroxy acid dehydrogenase YdfG OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ydfG PE=3 SV=1	Escherichia coli
ECFI20_01441	ECFI20_01441			89.52													identical	B7URR4	P39831	3322	4				strain/isolate=ST131 Bifunctional NADP-dependent 3-hydroxy acid dehydrogenase/3-hydroxypropionate dehydrogenase YdfG OS=Escherichia coli (strain K12) OX=83333 GN=ydfG PE=4 SV=1	Escherichia coli
ECFI4_01353	ECFI4_01353			89.52													identical	B7URR4	P39831	3322	4				strain/isolate=ST73 Bifunctional NADP-dependent 3-hydroxy acid dehydrogenase/3-hydroxypropionate dehydrogenase YdfG OS=Escherichia coli (strain K12) OX=83333 GN=ydfG PE=4 SV=1	Escherichia coli
UPI000049E3B2	UPI000049E3B2			89.52													identical	B7URR4	P39831	3322	4				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
A0A0H2Z0P5	A0A0H2Z0P5		C		marginally distinguished	  1.000	  0.000	3146		67									P39838	3326	5				strain/isolate=APEC UPTR A0A0H2Z0P5_ECOK1 Phosphotransferase RcsD OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yojN PE=3 SV=1	Escherichia coli
D6IC32	D6IC32	rcsD	C		marginally distinguished	  1.000	  0.000	3286		67									P39838	3326	5				strain/isolate=B185 UPTR D6IC32_ECOLX Phosphotransferase RcsD OS=Escherichia coli B185 OX=550676 GN=rcsD PE=3 SV=1	Escherichia coli
UPI0000D50A8D	UPI0000D50A8D			73.03													identical	A0A0H2Z0P5	P39838	3326	5				strain/isolate=NC101 status=active	Escherichia coli
B7UGB9	B7UGB9	pdxK	C		marginally distinguished	  1.000	  0.000	2954		27									P40191	3329	4				strain/isolate=E2348-69 UPSP PDXK_ECO27 Pyridoxine/pyridoxal/pyridoxamine kinase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=pdxK PE=3 SV=1	Escherichia coli
D6IA54	D6IA54	pdxK		82.69													indistinguishable	B7UGB9	P40191	3329	4				strain/isolate=B185 UPTR D6IA54_ECOLX Pyridoxine/pyridoxal/pyridoxamine kinase OS=Escherichia coli B185 OX=550676 GN=pdxK PE=3 SV=1	Escherichia coli
